urlKey,condition,gender,brand,primaryTitle,retailPrice,releaseDate,days_since_release,gender_men,gender_women,gender_infant,gender_preschool,gender_toddler,gender_unisex,brand_ASICS,brand_Nike,brand_Jordan,brand_New Balance,brand_adidas,averagePrice_Dead_Stock,averagePrice_Annual_Statistics,salesCount_Annual,color1,condition_New,thumbUrl,size,lastSale
adidas-nmd-r1-jd-sports-red,New,men,adidas,adidas NMD R1,120.0,2016-08-26,2797.0,True,False,False,False,False,False,False,False,False,False,True,0,0,0,Red,True,https://images.stockx.com/images/Adidas-NMD-R1-JD-Sports-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1616556409,12.0,185.0
nike-lebron-19-low-blue-chill,New,men,Nike,Nike LeBron 19 Low,160.0,2022-08-06,626.0,True,False,False,False,False,False,False,True,False,False,False,95,95,50,Blue Chill,True,https://images.stockx.com/images/Nike-LeBron-19-Low-Blue-Chill-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1697741956,9.0,102.0
nike-sb-zoom-blazer-mid-university-red,New,men,Nike,Nike SB Zoom Blazer Mid,85.0,2022-03-29,756.0,True,False,False,False,False,False,False,True,False,False,False,71,71,61,University Red,True,https://images.stockx.com/images/Nike-SB-Zoom-Blazer-Mid-University-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1707510218,6.5,123.0
adidas-nmd-r1-v2-crackled-black-red,New,men,adidas,adidas NMD R1 V2,140.0,2021-09-15,951.0,True,False,False,False,False,False,False,False,False,False,True,404,404,1,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-V2-Crackled-Black-Red.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1634187772,7.0,160.0
nike-air-max-pillar-navy-maize,New,men,Nike,Nike Air Max Pillar,180.0,2012-11-03,4189.0,True,False,False,False,False,False,False,True,False,False,False,0,0,0,Midnight Navy,True,https://images.stockx.com/images/Nike-Air-Max-Pillar-Navy-Maize.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626900235,8.5,167.0
nike-lebron-16-black-metallic-silver,New,men,Nike,Nike LeBron 16,185.0,2018-12-01,1970.0,True,False,False,False,False,False,False,True,False,False,False,0,0,0,Black,True,https://images.stockx.com/images/Nike-LeBron-16-Black-Metallic-Silver.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1635369570,11.0,185.0
adidas-harden-vol-2-ls-mvp-2018,New,men,adidas,adidas Harden Vol. 2 LS,135.0,2018-06-23,2131.0,True,False,False,False,False,False,False,False,False,False,True,103,103,2,Core Black,True,https://images.stockx.com/images/adidas-Harden-Vol-2-LS-MVP-2018-1.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606937863,11.0,142.0
air-jordan-1-low-shadow,New,men,Jordan,Jordan 1 Low,90.0,2020-01-10,1565.0,True,False,False,False,False,False,False,False,True,False,False,250,250,387,Black,True,https://images.stockx.com/images/Air-Jordan-1-Low-Shadow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607054748,12.0,155.0
nike-air-max-1-86-og-golf-white-black,New,men,Nike,Nike Air Max 1 '86 OG Golf,150.0,2023-12-12,133.0,True,False,False,False,False,False,False,True,False,False,False,127,127,95,White,True,https://images.stockx.com/images/Nike-Air-Max-1-86-OG-Golf-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1704488725,13.0,101.0
air-jordan-1-retro-low-golf-rust-pink,New,men,Jordan,Jordan 1 Retro Low Golf,140.0,2023-01-24,455.0,True,False,False,False,False,False,False,False,True,False,False,138,138,773,White,True,https://images.stockx.com/images/Air-Jordan-1-Retro-Low-Golf-Rust-Pink-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672903998,9.0,123.0
adidas-nmd-cs2-triple-black-shock-pink,New,men,adidas,adidas NMD CS2,190.0,2018-03-15,2231.0,True,False,False,False,False,False,False,False,False,False,True,255,255,9,Core Black,True,https://images.stockx.com/images/adidas-NMD-CS2-Triple-Black-Shock-Pink-Product.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1686755672,5.5,151.0
nike-air-max-90-lucky-charms-ash-green-w,New,women,Nike,Nike Air Max 90,130.0,2021-11-11,894.0,False,True,False,False,False,False,False,True,False,False,False,69,69,183,Ash Green,True,https://images.stockx.com/images/Nike-Air-Max-90-Lucky-Charms-Ash-Green-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1653510749,8.0,112.0
nike-sb-ishod-light-olive,New,men,Nike,Nike SB Ishod Wair,100.0,2022-01-07,837.0,True,False,False,False,False,False,False,True,False,False,False,95,95,231,Light Olive,True,https://images.stockx.com/images/Nike-SB-Ishod-Light-Olive-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1642105562,11.5,83.0
adidas-harden-stepback-3-solar-yellow-shock-pink,New,men,adidas,adidas Harden Stepback 3,90.0,2022-10-01,570.0,True,False,False,False,False,False,False,False,False,False,True,97,97,23,Team Solar Yellow,True,https://images.stockx.com/images/adidas-Harden-Stepback-3-Solar-Yellow-Shock-Pink.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1671035563,5.5,76.0
adidas-forum-84-hi-cloud-white-magic-beige,New,men,adidas,adidas Forum 84 Hi,130.0,2022-08-15,617.0,True,False,False,False,False,False,False,False,False,False,True,123,123,55,Cloud White,True,https://images.stockx.com/images/adidas-Forum-84-Hi-Cloud-White-Magic-Beige-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1679303351,9.0,53.0
nike-lebron-17-i-promise,New,men,Nike,Nike LeBron 17,200.0,2020-01-21,1554.0,True,False,False,False,False,False,False,True,False,False,False,225,225,22,Green Slate Heather,True,https://images.stockx.com/images/Nike-LeBron-17-I-Promise-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607672402,11.0,399.0
air-jordan-1-mid-french-blue-gym-red-womens,New,women,Jordan,Jordan 1 Mid,120.0,2023-05-17,342.0,False,True,False,False,False,False,False,False,True,False,False,83,83,410,White,True,https://images.stockx.com/images/Air-Jordan-1-Mid-French-Blue-Gym-Red-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1692211842,9.5,49.0
nike-dunk-low-waffle,New,men,Nike,Nike Dunk Low,125.0,2024-02-17,66.0,True,False,False,False,False,False,False,True,False,False,False,119,119,757,Wheat,True,https://images.stockx.com/images/Nike-Dunk-Low-Waffle-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1708724568,10.0,90.0
new-balance-574-black-red-grey,New,men,New Balance,New Balance 574,110.0,2021-08-27,970.0,True,False,False,False,False,False,False,False,False,True,False,116,116,7,Black,True,https://images.stockx.com/images/New-Balance-574-Black-Red-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1651519366,8.5,96.0
adidas-solar-hu-pharrell-williams-core-black,New,men,adidas,adidas Solar Hu,160.0,2020-12-12,1228.0,True,False,False,False,False,False,False,False,False,False,True,115,115,36,Core Black,True,https://images.stockx.com/images/adidas-Solar-Hu-Pharrell-Williams-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1629141230,12.5,153.0
nike-air-max-90-ballistic-neutral-olive,New,men,Nike,Nike Air Max 90,130.0,2023-07-19,279.0,True,False,False,False,False,False,False,True,False,False,False,114,114,360,Neutral Olive,True,https://images.stockx.com/images/Nike-Air-Max-90-Ballistic-Neutral-Olive-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1693509209,6.5,90.0
nike-air-max-90-20-undefeated-blue,New,men,Nike,Nike Air Max 90,150.0,2020-03-26,1489.0,True,False,False,False,False,False,False,True,False,False,False,146,146,79,Pacific Blue,True,https://images.stockx.com/images/Nike-Air-Max-90-20-Undefeated-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1608515190,9.5,130.0
nike-free-metcon-4-rattan,New,men,Nike,Nike Free Metcon 4,120.0,2022-02-14,799.0,True,False,False,False,False,False,False,True,False,False,False,90,90,81,Rattan,True,https://images.stockx.com/images/Nike-Free-Metcon-4-Rattan-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1711044919,11.0,53.0
nike-blazer-mid-infinite-white-bright-crimson,New,men,Nike,Nike Blazer Mid Infinite,110.0,2021-03-09,1141.0,True,False,False,False,False,False,False,True,False,False,False,150,150,22,White,True,https://images.stockx.com/images/Nike-Blazer-Mid-Infinite-White-Bright-Crimson-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672386844,13.0,197.0
adidas-harden-vol-6-cream-light-pink,New,men,adidas,adidas Harden Vol. 6,140.0,2022-04-18,736.0,True,False,False,False,False,False,False,False,False,False,True,200,200,41,White,True,https://images.stockx.com/images/adidas-Harden-Vol-6-Cream-Light-Pink.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1653985669,11.5,170.0
adidas-nmd-r1-bright-cyan,New,men,adidas,adidas NMD R1,130.0,2016-08-18,2805.0,True,False,False,False,False,False,False,False,False,False,True,114,114,3,Bright Cyan,True,https://images.stockx.com/images/adidas-NMD-R1-Bright-Cyan-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607715916,6.5,93.0
nike-air-more-money-black-metallic-silver,New,men,Nike,Nike Air More Money,160.0,2018-04-13,2202.0,True,False,False,False,False,False,False,True,False,False,False,244,244,1,Black,True,https://images.stockx.com/images/Nike-Air-More-Money-Black-Metallic-Silver.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607661262,8.5,166.0
nike-air-fear-of-god-raid-black,New,men,Nike,Nike Air Fear Of God Raid,190.0,2019-05-17,1803.0,True,False,False,False,False,False,False,True,False,False,False,199,199,117,Black,True,https://images.stockx.com/images/Nike-Air-Fear-Of-God-Raid-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1666591945,15.0,225.0
adidas-gazelle-bold-black-white-gum-womens,New,women,adidas,adidas Gazelle Bold,120.0,2023-12-01,144.0,False,True,False,False,False,False,False,False,False,False,True,101,101,197,Core Black,True,https://images.stockx.com/images/adidas-Gazelle-Bold-Black-White-Gum-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1705525653,8.0,95.0
air-jordan-1-retro-high-hyper-royal,New,men,Jordan,Jordan 1 Retro High,160.0,2018-07-07,2117.0,True,False,False,False,False,False,False,False,True,False,False,226,226,142,Hyper Royal,True,https://images.stockx.com/images/Air-Jordan-1-Retro-High-Hyper-Royal-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606324180,7.0,214.0
new-balance-327-black-white-black-w,New,women,New Balance,New Balance 327,95.0,2022-08-05,627.0,False,True,False,False,False,False,False,False,False,True,False,163,163,153,Black,True,https://images.stockx.com/images/New-Balance-327-Black-White-Black-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1675714487,5.0,185.0
adidas-ultra-boost-lego-color-pack-yellow,New,men,adidas,adidas Ultra Boost,200.0,2021-10-01,935.0,True,False,False,False,False,False,False,False,False,False,True,98,98,111,Black,True,https://images.stockx.com/images/adidas-Ultra-Boost-LEGO-Color-Pack-Yellow-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1635520099,15.0,120.0
new-balance-997-city-of-angels,New,men,New Balance,New Balance 997,230.0,2019-12-14,1592.0,True,False,False,False,False,False,False,False,False,True,False,130,130,1,Black,True,https://images.stockx.com/images/New-Balance-997-City-of-Angels.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1617290280,8.5,121.0
nike-dunk-low-disrupt-2-pale-ivory-w,New,women,Nike,Nike Dunk Low Disrupt 2,110.0,2022-03-30,755.0,False,True,False,False,False,False,False,True,False,False,False,146,146,572,Pale Ivory,True,https://images.stockx.com/images/Nike-Dunk-Low-Disrupt-2-Pale-Ivory-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1645432145,4.0,145.0
nike-air-force-1-low-shadow-white-peach-cream-lime-w,New,women,Nike,Nike Air Force 1 Low Shadow,115.0,2022-09-09,592.0,False,True,False,False,False,False,False,True,False,False,False,104,104,359,White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-Shadow-White-Peach-Cream-Lime-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1683134316,7.0,108.0
nike-air-force-1-low-07-lv8-black-sail,New,men,Nike,Nike Air Force 1 Low '07 LV8,100.0,2023-02-09,439.0,True,False,False,False,False,False,False,True,False,False,False,83,83,454,Black,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-07-LV8-Black-Sail-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1678484603,11.0,90.0
air-jordan-1-mid-olive-toe-w,New,women,Jordan,Jordan 1 Mid,135.0,2022-09-02,599.0,False,True,False,False,False,False,False,False,True,False,False,153,153,334,Light Olive,True,https://images.stockx.com/images/Air-Jordan-1-Mid-Olive-Toe-W-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1664865349,9.5,150.0
nike-kd-11-just-do-it,New,men,Nike,Nike KD 11,150.0,2019-02-01,1908.0,True,False,False,False,False,False,False,True,False,False,False,173,173,3,Black,True,https://images.stockx.com/images/Nike-KD-11-Just-Do-It-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607664467,10.0,261.0
kd-5-dmv,New,men,Nike,Nike KD 5,115.0,2012-12-15,4147.0,True,False,False,False,False,False,False,True,False,False,False,118,118,5,Bright Crimson,True,https://images.stockx.com/images/Nike-Zoom-KD-5-DMV-Product_V2.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1687873781,13.0,123.0
nike-air-more-uptempo-96-baroque-brown,New,men,Nike,Nike Air More Uptempo 96,180.0,2023-10-01,205.0,True,False,False,False,False,False,False,True,False,False,False,123,123,205,Baroque Brown,True,https://images.stockx.com/images/Nike-Air-More-Uptempo-96-Baroque-Brown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1698268067,5.5,110.0
adidas-pureboost-go-ren-zhe,New,men,adidas,adidas Pureboost Go,120.0,2019-01-19,1921.0,True,False,False,False,False,False,False,False,False,False,True,0,0,0,Core Black,True,https://images.stockx.com/images/adidas-Pureboost-Go-Ren-Zhe-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1633620829,8.0,60.0
new-balance-327-cyclone-citrus-punch,New,men,New Balance,New Balance 327,100.0,2021-09-02,964.0,True,False,False,False,False,False,False,False,False,True,False,103,103,2,Cyclone,True,https://images.stockx.com/images/New-Balance-327-Cyclone-Citrus-Punch.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1613720586,13.0,78.0
nike-dunk-high-first-use-sail,New,men,Nike,Nike Dunk High,120.0,2021-08-11,986.0,True,False,False,False,False,False,False,True,False,False,False,137,137,137,Light Bone,True,https://images.stockx.com/images/Nike-Dunk-High-First-Use-Sail-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1647268546,8.0,134.0
air-jordan-1-low-sb-desert-ore,New,men,Jordan,Jordan 1 Low SB QS,120.0,2019-12-09,1597.0,True,False,False,False,False,False,False,False,True,False,False,175,175,187,Desert Ore,True,https://images.stockx.com/images/Air-Jordan-1-Low-SB-Desert-Ore-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606319595,10.5,240.0
adidas-nmd-r1-stlt-primeknit-christmas,New,men,adidas,adidas NMD R1 STLT Primeknit,140.0,2018-07-06,2118.0,True,False,False,False,False,False,False,False,False,False,True,0,0,0,Collegiate Red,True,https://images.stockx.com/images/Adidas-NMD-R1-Stlt-Primeknit-Christmas-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1607669369,9.5,120.0
adidas-ultra-boost-20-stella-mccartney-w,New,women,adidas,adidas Ultra Boost 20,230.0,2020-01-15,1560.0,False,True,False,False,False,False,False,False,False,False,True,169,169,2,Black White,True,https://images.stockx.com/images/adidas-Ultra-Boost-20-Stella-McCartney-W.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1611593773,4.5,194.0
adidas-nmd-xr1-blue-camo-w,New,women,adidas,adidas NMD XR1,150.0,2016-11-25,2706.0,False,True,False,False,False,False,False,False,False,False,True,0,0,0,Midnight Navy,True,https://images.stockx.com/images/Adidas-NMD-XR1-Blue-Camo-W.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1612547634,8.5,138.0
adidas-nmd-hu-animal-print,New,men,adidas,adidas NMD Hu,220.0,2022-06-25,668.0,True,False,False,False,False,False,False,False,False,False,True,96,96,194,Focus Orange,True,https://images.stockx.com/images/adidas-NMD-Hu-Animal-Print-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1657115832,5.0,70.0
nike-air-max-1-87-velvet-brown-womens,New,women,Nike,Nike Air Max 1 '87,150.0,2024-03-15,39.0,False,True,False,False,False,False,False,True,False,False,False,110,110,28,Velvet Brown,True,https://images.stockx.com/images/Nike-Air-Max-1-87-Velvet-Brown-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1710834047,8.5,118.0
adidas-nmd-r1-black-red-blue,New,men,adidas,adidas NMD R1,130.0,2020-03-01,1514.0,True,False,False,False,False,False,False,False,False,False,True,106,106,3,Core Black,True,https://images.stockx.com/images/adidas-NMD-R1-Black-Red-Blue.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1611596628,11.0,101.0
adidas-zx-9000-national-park-foundation-glacier,New,men,adidas,adidas ZX 9000,130.0,2021-05-22,1067.0,True,False,False,False,False,False,False,False,False,False,True,118,118,18,Clear Granite,True,https://images.stockx.com/images/adidas-ZX-9000-National-Park-Foundation-Glacier-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1686752641,10.0,209.0
new-balance-574-black-zebra-womens,New,women,New Balance,New Balance 574,90.0,2023-08-09,258.0,False,True,False,False,False,False,False,False,False,True,False,145,145,1,Black,True,https://images.stockx.com/images/New-Balance-574-Black-Zebra-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1710191351,8.0,157.0
nike-lebron-soldier-14-usa,New,men,Nike,Nike LeBron Soldier 14,130.0,2020-08-01,1361.0,True,False,False,False,False,False,False,True,False,False,False,99,99,16,White,True,https://images.stockx.com/images/Nike-LeBron-Soldier-14-USA.png?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1612906785,7.0,79.0
adidas-nmd-r1-crisp-white,New,men,adidas,adidas NMD R1,130.0,2017-02-24,2615.0,True,False,False,False,False,False,False,False,False,False,True,191,191,6,Footwear White,True,https://images.stockx.com/images/Adidas-NMD-R1-Triple-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1610398789,4.5,100.0
nike-air-force-1-low-07-prm-san-francisco-chinatown,New,men,Nike,Nike Air Force 1 Low '07 PRM,150.0,2023-05-09,350.0,True,False,False,False,False,False,False,True,False,False,False,119,119,951,White,True,https://images.stockx.com/images/Nike-Air-Force-1-Low-07-PRM-San-Francisco-Chinatown-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1685043822,4.5,132.0
air-jordan-1-mid-dia-de-los-muertos,New,men,Jordan,Jordan 1 Mid,125.0,2020-10-15,1286.0,True,False,False,False,False,False,False,False,True,False,False,133,133,514,White,True,https://images.stockx.com/images/Air-Jordan-1-Mid-Dia-de-los-Muertos-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1651518931,5.5,294.0
lebron-x-dunkman,New,men,Nike,Nike LeBron X,180.0,2012-11-21,4171.0,True,False,False,False,False,False,False,True,False,False,False,155,155,6,Seaweed,True,https://images.stockx.com/images/Nike-Lebron-X-10-Dunkman.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1617711803,9.5,175.0
new-balance-327-white-black,New,men,New Balance,New Balance 327,100.0,2022-07-27,636.0,True,False,False,False,False,False,False,False,False,True,False,106,106,222,White,True,https://images.stockx.com/images/New-Balance-327-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1695157617,10.0,67.0
nike-air-max-90-black-chlorophyll,New,men,Nike,Nike Air Max 90,130.0,2023-02-01,447.0,True,False,False,False,False,False,False,True,False,False,False,105,105,304,Black,True,https://images.stockx.com/images/Nike-Air-Max-90-Black-Chlorophyll-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1690179918,10.5,63.0
nike-air-force-1-ultra-flyknit-low-patriots-robert-kraft-2023,New,men,Nike,Nike Air Force 1 Ultra Flyknit Low,160.0,2023-09-15,221.0,True,False,False,False,False,False,False,True,False,False,False,213,213,129,Racer Blue,True,https://images.stockx.com/images/Nike-Air-Force-1-Ultra-Flyknit-Low-Patriots-Robert-Kraft-2023-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1695665289,11.0,175.0
adidas-adifom-stan-smith-mule-sand-lucid-pink-womens,New,women,adidas,adidas adiFOM Stan Smith Mule,70.0,2023-12-01,144.0,False,True,False,False,False,False,False,False,False,False,True,88,88,33,Sand,True,https://images.stockx.com/images/adidas-adiFOM-Stan-Smith-Mule-Sand-Lucid-Pink-Womens-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1705693159,4.0,81.0
nike-blazer-mid-77-white-celestine-blue,New,men,Nike,Nike Blazer Mid 77,100.0,2020-08-04,1358.0,True,False,False,False,False,False,False,True,False,False,False,162,162,18,White,True,https://images.stockx.com/images/Nike-Blazer-Mid-77-White-Celestine-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1609444969,11.0,135.0
kd-7-longhorn-state,New,men,Nike,Nike KD 7,200.0,2015-01-09,3392.0,True,False,False,False,False,False,False,True,False,False,False,203,203,12,Black,True,https://images.stockx.com/images/Nike-KD-7-Longhorn-State-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1700594155,13.0,231.0
nike-metcon-4-triple-black,New,men,Nike,Nike Metcon 4,130.0,2018-01-01,2304.0,True,False,False,False,False,False,False,True,False,False,False,125,125,1,Black,True,https://images.stockx.com/images/Nike-Metcon-4-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1626898608,7.0,112.0
nike-air-penny-3-do-it-for-dez,New,men,Nike,Nike Air Penny 3,155.0,2020-11-20,1250.0,True,False,False,False,False,False,False,True,False,False,False,162,162,20,Black,True,https://images.stockx.com/images/Nike-Air-Penny-3-Do-It-For-Dez-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1609444513,6.0,130.0
nike-metcon-7-amp-12-days,New,men,Nike,Nike Metcon 7,140.0,2021-09-30,936.0,True,False,False,False,False,False,False,True,False,False,False,185,185,53,White,True,https://images.stockx.com/images/Nike-Metcon-7-AMP-12-Days-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1639682682,9.5,224.0
nike-air-huarache-run-prm-light-bone-metallic-cool-grey-sail,New,men,Nike,Nike Air Huarache Run Prm,125.0,2018-01-01,2304.0,True,False,False,False,False,False,False,True,False,False,False,155,155,7,Light Bone,True,https://images.stockx.com/images/Nike-Air-Huarache-Run-Prm-Light-Bone-Metallic-Cool-Grey-Sail-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1615418360,10.0,48.0
adidas-ultra-boost-20-chinese-new-year-white-2020,New,men,adidas,adidas Ultra Boost 20,160.0,2019-12-15,1591.0,True,False,False,False,False,False,False,False,False,False,True,94,94,4,Crystal White,True,https://images.stockx.com/images/adidas-Ultra-Boost-20-Chinese-New-Year-White-2020-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1611596735,6.0,186.0
